Time,Node Power (W),IB Switch Power AC estimated (W),Total Power (W)
2023-04-28 22:31:40,58048,2470,60518
2023-04-28 22:31:41,58011,2470,60481
2023-04-28 22:31:42,57974,2470,60444
2023-04-28 22:31:43,57974,2470,60444
2023-04-28 22:31:44,58011,2470,60481
2023-04-28 22:31:45,58011,2470,60481
2023-04-28 22:31:46,58048,2470,60518
2023-04-28 22:31:47,58048,2470,60518
2023-04-28 22:31:48,58048,2470,60518
2023-04-28 22:31:49,58048,2470,60518
2023-04-28 22:31:50,58011,2470,60481
2023-04-28 22:31:51,58011,2470,60481
2023-04-28 22:31:52,58011,2470,60481
2023-04-28 22:31:53,57974,2470,60444
2023-04-28 22:31:54,57937,2470,60407
2023-04-28 22:31:55,57937,2470,60407
2023-04-28 22:31:56,57937,2470,60407
2023-04-28 22:31:57,58011,2470,60481
2023-04-28 22:31:58,58011,2470,60481
2023-04-28 22:31:59,58011,2470,60481
2023-04-28 22:32:00,58011,2470,60481
2023-04-28 22:32:01,58011,2470,60481
2023-04-28 22:32:02,57937,2470,60407
2023-04-28 22:32:03,57974,2470,60444
2023-04-28 22:32:04,58011,2470,60481
2023-04-28 22:32:05,58048,2470,60518
2023-04-28 22:32:06,58011,2470,60481
2023-04-28 22:32:07,57974,2470,60444
2023-04-28 22:32:08,57900,2470,60370
2023-04-28 22:32:09,57863,2470,60333
2023-04-28 22:32:10,57789,2470,60259
2023-04-28 22:32:11,57826,2470,60296
2023-04-28 22:32:12,57863,2470,60333
2023-04-28 22:32:13,57863,2470,60333
2023-04-28 22:32:14,57863,2470,60333
2023-04-28 22:32:15,57863,2470,60333
2023-04-28 22:32:16,57789,2470,60259
2023-04-28 22:32:17,57752,2470,60222
2023-04-28 22:32:18,57752,2470,60222
2023-04-28 22:32:19,57863,2470,60333
2023-04-28 22:32:20,57863,2470,60333
2023-04-28 22:32:21,57900,2470,60370
2023-04-28 22:32:22,57900,2470,60370
2023-04-28 22:32:23,57900,2470,60370
2023-04-28 22:32:24,57826,2470,60296
2023-04-28 22:32:25,57863,2470,60333
2023-04-28 22:32:26,57789,2470,60259
2023-04-28 22:32:27,57715,2470,60185
2023-04-28 22:32:28,57678,2470,60148
2023-04-28 22:32:29,57678,2470,60148
2023-04-28 22:32:30,57641,2470,60111
2023-04-28 22:32:31,57641,2470,60111
2023-04-28 22:32:32,57641,2470,60111
2023-04-28 22:32:33,57678,2470,60148
2023-04-28 22:32:34,57715,2470,60185
2023-04-28 22:32:35,57789,2470,60259
2023-04-28 22:32:36,57752,2470,60222
2023-04-28 22:32:37,57752,2470,60222
2023-04-28 22:32:38,57715,2470,60185
2023-04-28 22:32:39,57752,2470,60222
2023-04-28 22:32:40,57752,2470,60222
2023-04-28 22:32:41,57752,2470,60222
2023-04-28 22:32:42,57715,2470,60185
2023-04-28 22:32:43,57752,2470,60222
2023-04-28 22:32:44,57752,2470,60222
2023-04-28 22:32:45,57826,2470,60296
2023-04-28 22:32:46,57826,2470,60296
2023-04-28 22:32:47,57826,2470,60296
2023-04-28 22:32:48,57715,2470,60185
2023-04-28 22:32:49,57715,2470,60185
2023-04-28 22:32:50,57641,2470,60111
2023-04-28 22:32:51,57641,2470,60111
2023-04-28 22:32:52,57678,2470,60148
2023-04-28 22:32:53,57678,2470,60148
2023-04-28 22:32:54,57715,2470,60185
2023-04-28 22:32:55,57715,2470,60185
2023-04-28 22:32:56,57715,2470,60185
2023-04-28 22:32:57,57715,2470,60185
2023-04-28 22:32:58,57715,2470,60185
2023-04-28 22:32:59,57715,2470,60185
2023-04-28 22:33:00,57752,2470,60222
2023-04-28 22:33:01,57789,2470,60259
2023-04-28 22:33:02,57789,2470,60259
2023-04-28 22:33:03,57826,2470,60296
2023-04-28 22:33:04,57752,2470,60222
2023-04-28 22:33:05,57715,2470,60185
2023-04-28 22:33:06,57715,2470,60185
2023-04-28 22:33:07,57678,2470,60148
2023-04-28 22:33:08,57641,2470,60111
2023-04-28 22:33:09,57604,2470,60074
2023-04-28 22:33:10,57641,2470,60111
2023-04-28 22:33:11,57641,2470,60111
2023-04-28 22:33:12,57641,2470,60111
2023-04-28 22:33:13,57678,2470,60148
2023-04-28 22:33:14,57641,2470,60111
2023-04-28 22:33:15,57641,2470,60111
2023-04-28 22:33:16,57678,2470,60148
2023-04-28 22:33:17,57641,2470,60111
2023-04-28 22:33:18,57641,2470,60111
2023-04-28 22:33:19,57604,2470,60074
2023-04-28 22:33:20,57678,2470,60148
2023-04-28 22:33:21,57752,2470,60222
2023-04-28 22:33:22,57789,2470,60259
2023-04-28 22:33:23,57789,2470,60259
2023-04-28 22:33:24,57752,2470,60222
2023-04-28 22:33:25,57604,2470,60074
2023-04-28 22:33:26,57604,2470,60074
2023-04-28 22:33:27,57567,2470,60037
2023-04-28 22:33:28,57604,2470,60074
2023-04-28 22:33:29,57641,2470,60111
2023-04-28 22:33:30,57641,2470,60111
2023-04-28 22:33:31,57678,2470,60148
2023-04-28 22:33:32,57641,2470,60111
2023-04-28 22:33:33,57641,2470,60111
2023-04-28 22:33:34,57604,2470,60074
2023-04-28 22:33:35,57604,2470,60074
2023-04-28 22:33:36,57493,2470,59963
2023-04-28 22:33:37,57493,2470,59963
2023-04-28 22:33:38,57493,2470,59963
2023-04-28 22:33:39,57493,2470,59963
2023-04-28 22:33:40,57456,2470,59926
2023-04-28 22:33:41,57493,2470,59963
2023-04-28 22:33:42,57493,2470,59963
2023-04-28 22:33:43,57419,2470,59889
2023-04-28 22:33:44,57456,2470,59926
2023-04-28 22:33:45,57493,2470,59963
2023-04-28 22:33:46,57567,2470,60037
2023-04-28 22:33:47,57604,2470,60074
2023-04-28 22:33:48,57604,2470,60074
2023-04-28 22:33:49,57604,2470,60074
2023-04-28 22:33:50,57493,2470,59963
2023-04-28 22:33:51,57456,2470,59926
2023-04-28 22:33:52,57419,2470,59889
2023-04-28 22:33:53,57419,2470,59889
2023-04-28 22:33:54,57382,2470,59852
2023-04-28 22:33:55,57419,2470,59889
2023-04-28 22:33:56,57419,2470,59889
2023-04-28 22:33:57,57419,2470,59889
2023-04-28 22:33:58,57419,2470,59889
2023-04-28 22:33:59,57493,2470,59963
2023-04-28 22:34:00,57530,2470,60000
2023-04-28 22:34:01,57604,2470,60074
2023-04-28 22:34:02,57567,2470,60037
2023-04-28 22:34:03,57530,2470,60000
2023-04-28 22:34:04,57493,2470,59963
2023-04-28 22:34:05,57456,2470,59926
2023-04-28 22:34:06,57456,2470,59926
2023-04-28 22:34:07,57456,2470,59926
2023-04-28 22:34:08,57493,2470,59963
2023-04-28 22:34:09,57493,2470,59963
2023-04-28 22:34:10,57493,2470,59963
2023-04-28 22:34:11,57456,2470,59926
2023-04-28 22:34:12,57456,2470,59926
2023-04-28 22:34:13,57382,2470,59852
2023-04-28 22:34:14,57345,2470,59815
2023-04-28 22:34:15,57308,2470,59778
2023-04-28 22:34:16,57308,2470,59778
2023-04-28 22:34:17,57345,2470,59815
2023-04-28 22:34:18,57345,2470,59815
2023-04-28 22:34:19,57308,2470,59778
2023-04-28 22:34:20,57382,2470,59852
2023-04-28 22:34:21,57493,2470,59963
2023-04-28 22:34:22,57530,2470,60000
2023-04-28 22:34:23,57493,2470,59963
2023-04-28 22:34:24,57456,2470,59926
2023-04-28 22:34:25,57382,2470,59852
2023-04-28 22:34:26,57308,2470,59778
2023-04-28 22:34:27,57308,2470,59778
2023-04-28 22:34:28,57308,2470,59778
2023-04-28 22:34:29,57345,2470,59815
2023-04-28 22:34:30,57345,2470,59815
2023-04-28 22:34:31,57345,2470,59815
2023-04-28 22:34:32,57345,2470,59815
2023-04-28 22:34:33,57345,2470,59815
2023-04-28 22:34:34,57382,2470,59852
2023-04-28 22:34:35,57382,2470,59852
2023-04-28 22:34:36,57345,2470,59815
2023-04-28 22:34:37,57345,2470,59815
2023-04-28 22:34:38,57345,2470,59815
2023-04-28 22:34:39,57308,2470,59778
2023-04-28 22:34:40,57308,2470,59778
2023-04-28 22:34:41,57308,2470,59778
2023-04-28 22:34:42,57308,2470,59778
2023-04-28 22:34:43,57271,2470,59741
2023-04-28 22:34:44,57271,2470,59741
2023-04-28 22:34:45,57271,2470,59741
2023-04-28 22:34:46,57271,2470,59741
2023-04-28 22:34:47,57271,2470,59741
2023-04-28 22:34:48,57271,2470,59741
2023-04-28 22:34:49,57308,2470,59778
2023-04-28 22:34:50,57308,2470,59778
2023-04-28 22:34:51,57308,2470,59778
2023-04-28 22:34:52,57271,2470,59741
2023-04-28 22:34:53,57271,2470,59741
2023-04-28 22:34:54,57271,2470,59741
2023-04-28 22:34:55,57234,2470,59704
2023-04-28 22:34:56,57271,2470,59741
2023-04-28 22:34:57,57271,2470,59741
2023-04-28 22:34:58,57234,2470,59704
2023-04-28 22:34:59,57308,2470,59778
2023-04-28 22:35:00,57308,2470,59778
2023-04-28 22:35:01,57382,2470,59852
2023-04-28 22:35:02,57419,2470,59889
2023-04-28 22:35:03,57382,2470,59852
2023-04-28 22:35:04,57382,2470,59852
2023-04-28 22:35:05,57382,2470,59852
2023-04-28 22:35:06,57382,2470,59852
2023-04-28 22:35:07,57345,2470,59815
2023-04-28 22:35:08,57271,2470,59741
2023-04-28 22:35:09,57234,2470,59704
2023-04-28 22:35:10,57234,2470,59704
2023-04-28 22:35:11,57271,2470,59741
2023-04-28 22:35:12,57234,2470,59704
2023-04-28 22:35:13,57197,2470,59667
2023-04-28 22:35:14,57160,2470,59630
2023-04-28 22:35:15,57123,2470,59593
2023-04-28 22:35:16,57123,2470,59593
2023-04-28 22:35:17,57123,2470,59593
2023-04-28 22:35:18,57160,2470,59630
2023-04-28 22:35:19,57197,2470,59667
2023-04-28 22:35:20,57234,2470,59704
2023-04-28 22:35:21,57271,2470,59741
2023-04-28 22:35:22,57271,2470,59741
2023-04-28 22:35:23,57234,2470,59704
2023-04-28 22:35:24,57160,2470,59630
2023-04-28 22:35:25,57197,2470,59667
2023-04-28 22:35:26,57160,2470,59630
2023-04-28 22:35:27,57123,2470,59593
2023-04-28 22:35:28,57197,2470,59667
2023-04-28 22:35:29,57160,2470,59630
2023-04-28 22:35:30,57160,2470,59630
2023-04-28 22:35:31,57160,2470,59630
2023-04-28 22:35:32,57197,2470,59667
2023-04-28 22:35:33,57197,2470,59667
2023-04-28 22:35:34,57197,2470,59667
2023-04-28 22:35:35,57160,2470,59630
2023-04-28 22:35:36,57197,2470,59667
