timestamp,barnard.hpc.energy
2023-05-12T04:09:35.280125+00:00,1118098344007.08
2023-05-12T04:09:36.280273+00:00,1118098890150.48
2023-05-12T04:09:37.280355+00:00,1118099417906.16
2023-05-12T04:09:38.280807+00:00,1118099919438.0
2023-05-12T04:09:39.280805+00:00,1118100480006.96
2023-05-12T04:09:40.280184+00:00,1118101026320.6401
2023-05-12T04:09:41.280124+00:00,1118101572606.6
2023-05-12T04:09:42.280485+00:00,1118102118105.6
2023-05-12T04:09:43.280287+00:00,1118102533059.96
2023-05-12T04:09:44.280622+00:00,1118103073569.36
2023-05-12T04:09:45.280836+00:00,1118103640009.56
2023-05-12T04:09:46.280368+00:00,1118104186243.68
2023-05-12T04:09:47.280582+00:00,1118104732492.2
2023-05-12T04:09:48.280617+00:00,1118105277631.92
2023-05-12T04:09:49.279885+00:00,1118105709187.6802
2023-05-12T04:09:50.280759+00:00,1118106311738.4
2023-05-12T04:09:51.280017+00:00,1118106858318.48
2023-05-12T04:09:52.280729+00:00,1118107404526.6802
2023-05-12T04:09:53.280181+00:00,1118107950629.76
2023-05-12T04:09:54.279262+00:00,1118108426939.64
2023-05-12T04:09:55.280568+00:00,1118108920703.4
2023-05-12T04:09:56.280332+00:00,1118109500181.3599
2023-05-12T04:09:57.280477+00:00,1118110036480.56
2023-05-12T04:09:58.280328+00:00,1118110582801.08
2023-05-12T04:09:59.280549+00:00,1118111118099.84
2023-05-12T04:10:00.279771+00:00,1118111552422.92
2023-05-12T04:10:01.280664+00:00,1118112158637.3599
2023-05-12T04:10:02.280241+00:00,1118112703837.92
2023-05-12T04:10:03.280435+00:00,1118113250167.7998
2023-05-12T04:10:04.280098+00:00,1118113796350.8
2023-05-12T04:10:05.280142+00:00,1118114314403.76
2023-05-12T04:10:06.280068+00:00,1118114753537.16
2023-05-12T04:10:07.280622+00:00,1118115349068.96
2023-05-12T04:10:08.280489+00:00,1118115895600.7998
2023-05-12T04:10:09.280895+00:00,1118116441937.16
2023-05-12T04:10:10.280987+00:00,1118116987803.36
2023-05-12T04:10:11.280076+00:00,1118117440870.2
2023-05-12T04:10:12.280746+00:00,1118117982395.52
2023-05-12T04:10:13.280726+00:00,1118118541803.8398
2023-05-12T04:10:14.280370+00:00,1118119088073.24
2023-05-12T04:10:15.280442+00:00,1118119634214.12
2023-05-12T04:10:16.280201+00:00,1118120179158.72
2023-05-12T04:10:17.280666+00:00,1118120570958.24
2023-05-12T04:10:18.279981+00:00,1118121188483.52
2023-05-12T04:10:19.280081+00:00,1118121730010.64
2023-05-12T04:10:20.280248+00:00,1118122276221.0
2023-05-12T04:10:21.279607+00:00,1118122822435.3198
2023-05-12T04:10:22.280875+00:00,1118123344200.9602
2023-05-12T04:10:23.280627+00:00,1118123833048.2
2023-05-12T04:10:24.280124+00:00,1118124402047.28
2023-05-12T04:10:25.279722+00:00,1118124948371.76
2023-05-12T04:10:26.280425+00:00,1118125494601.9202
2023-05-12T04:10:27.280662+00:00,1118126039955.48
2023-05-12T04:10:28.280732+00:00,1118126461424.76
2023-05-12T04:10:29.280893+00:00,1118127021517.08
2023-05-12T04:10:30.280778+00:00,1118127577664.8801
2023-05-12T04:10:31.280654+00:00,1118128123801.44
2023-05-12T04:10:32.280565+00:00,1118128669902.3599
2023-05-12T04:10:33.280552+00:00,1118129214114.72
2023-05-12T04:10:34.280185+00:00,1118129590913.4
2023-05-12T04:10:35.279941+00:00,1118130016879.4402
2023-05-12T04:10:36.280545+00:00,1118130638226.84
2023-05-12T04:10:37.279507+00:00,1118131183570.3198
2023-05-12T04:10:38.280721+00:00,1118131729730.28
2023-05-12T04:10:39.280452+00:00,1118132275617.3599
2023-05-12T04:10:40.281002+00:00,1118132814466.08
2023-05-12T04:10:41.280440+00:00,1118133364509.72
2023-05-12T04:10:42.280664+00:00,1118133910919.16
2023-05-12T04:10:43.280489+00:00,1118134457224.92
2023-05-12T04:10:44.280408+00:00,1118135002697.64
2023-05-12T04:10:45.280997+00:00,1118135466252.36
2023-05-12T04:10:46.280557+00:00,1118136049500.24
2023-05-12T04:10:47.280497+00:00,1118136591404.6401
2023-05-12T04:10:48.280600+00:00,1118137137678.72
2023-05-12T04:10:49.280118+00:00,1118137683826.8
2023-05-12T04:10:50.280424+00:00,1118138223166.92
2023-05-12T04:10:51.280308+00:00,1118138658007.6802
2023-05-12T04:10:52.280619+00:00,1118139252471.72
2023-05-12T04:10:53.279866+00:00,1118139798931.56
2023-05-12T04:10:54.280354+00:00,1118140345139.76
2023-05-12T04:10:55.280187+00:00,1118140890843.24
2023-05-12T04:10:56.280881+00:00,1118141350109.28
2023-05-12T04:10:57.280147+00:00,1118141869166.6401
2023-05-12T04:10:58.280924+00:00,1118142438129.3599
2023-05-12T04:10:59.280639+00:00,1118142984294.3599
2023-05-12T04:11:00.281085+00:00,1118143530456.12
2023-05-12T04:11:01.280158+00:00,1118144075513.04
2023-05-12T04:11:02.280718+00:00,1118144502254.52
2023-05-12T04:11:03.280822+00:00,1118145110245.2
2023-05-12T04:11:04.280101+00:00,1118145656755.44
2023-05-12T04:11:05.280366+00:00,1118146202957.88
2023-05-12T04:11:06.280565+00:00,1118146748978.88
2023-05-12T04:11:07.280472+00:00,1118147240730.96
2023-05-12T04:11:08.280127+00:00,1118147641806.24
2023-05-12T04:11:09.279993+00:00,1118148259960.08
2023-05-12T04:11:10.280113+00:00,1118148805712.52
2023-05-12T04:11:11.281042+00:00,1118149351948.08
2023-05-12T04:11:12.280088+00:00,1118149897417.56
2023-05-12T04:11:13.280755+00:00,1118150387793.0
2023-05-12T04:11:14.280237+00:00,1118150960773.68
2023-05-12T04:11:15.280347+00:00,1118151504698.76
2023-05-12T04:11:16.280972+00:00,1118152050902.2798
2023-05-12T04:11:17.280797+00:00,1118152596946.68
2023-05-12T04:11:18.280836+00:00,1118153135765.8801
2023-05-12T04:11:19.280312+00:00,1118153550681.3599
2023-05-12T04:11:20.280579+00:00,1118154155194.08
2023-05-12T04:11:21.280077+00:00,1118154701874.6
2023-05-12T04:11:22.280145+00:00,1118155248119.52
2023-05-12T04:11:23.280394+00:00,1118155794140.16
2023-05-12T04:11:24.281063+00:00,1118156264553.5999
2023-05-12T04:11:25.279856+00:00,1118156768208.3599
2023-05-12T04:11:26.280517+00:00,1118157342370.2
2023-05-12T04:11:27.280808+00:00,1118157888616.2002
2023-05-12T04:11:28.280428+00:00,1118158434829.0798
2023-05-12T04:11:29.280664+00:00,1118158980086.88
2023-05-12T04:11:30.280956+00:00,1118159391425.4
2023-05-12T04:11:31.280843+00:00,1118159995651.2
2023-05-12T04:11:32.280363+00:00,1118160536373.0
2023-05-12T04:11:33.280962+00:00,1118161082474.28
2023-05-12T04:11:34.280559+00:00,1118161628441.6401
2023-05-12T04:11:35.280619+00:00,1118162160360.0
2023-05-12T04:11:36.280574+00:00,1118162578143.96
2023-05-12T04:11:37.280533+00:00,1118163180951.3599
2023-05-12T04:11:38.280530+00:00,1118163727324.0798
2023-05-12T04:11:39.280279+00:00,1118164273364.52
2023-05-12T04:11:40.281056+00:00,1118164819116.6
2023-05-12T04:11:41.279845+00:00,1118165283555.84
2023-05-12T04:11:42.280319+00:00,1118165864649.12
2023-05-12T04:11:43.280934+00:00,1118166405693.1199
2023-05-12T04:11:44.280661+00:00,1118166951706.2
2023-05-12T04:11:45.280787+00:00,1118167497621.0
2023-05-12T04:11:46.280772+00:00,1118168037262.0798
2023-05-12T04:11:47.280491+00:00,1118168429927.4
2023-05-12T04:11:48.280709+00:00,1118169045547.56
2023-05-12T04:11:49.280765+00:00,1118169591374.16
2023-05-12T04:11:50.280164+00:00,1118170137304.08
2023-05-12T04:11:51.279609+00:00,1118170683051.12
2023-05-12T04:11:52.280977+00:00,1118171167035.48
2023-05-12T04:11:53.280208+00:00,1118171650410.36
2023-05-12T04:11:54.280515+00:00,1118172231351.72
2023-05-12T04:11:55.280891+00:00,1118172777358.3198
2023-05-12T04:11:56.280159+00:00,1118173323278.16
2023-05-12T04:11:57.280047+00:00,1118173868436.6
2023-05-12T04:11:58.281018+00:00,1118174291284.32
2023-05-12T04:11:59.280600+00:00,1118174873244.1199
2023-05-12T04:12:00.280235+00:00,1118175419012.04
2023-05-12T04:12:01.280310+00:00,1118175965015.04
2023-05-12T04:12:02.281052+00:00,1118176510932.36
2023-05-12T04:12:03.280884+00:00,1118177052612.12
2023-05-12T04:12:04.280328+00:00,1118177521787.52
2023-05-12T04:12:05.280812+00:00,1118178098206.92
2023-05-12T04:12:06.280309+00:00,1118178644301.72
2023-05-12T04:12:07.280676+00:00,1118179190362.32
2023-05-12T04:12:08.280864+00:00,1118179735943.76
2023-05-12T04:12:09.280778+00:00,1118180175248.16
2023-05-12T04:12:10.280593+00:00,1118180720565.7202
2023-05-12T04:12:11.280226+00:00,1118181280451.4
2023-05-12T04:12:12.280051+00:00,1118181826681.9202
2023-05-12T04:12:13.279188+00:00,1118182372804.44
2023-05-12T04:12:14.280080+00:00,1118182917430.8
2023-05-12T04:12:15.280914+00:00,1118183350398.8398
2023-05-12T04:12:16.280276+00:00,1118183950724.04
2023-05-12T04:12:17.280359+00:00,1118184497281.0798
2023-05-12T04:12:18.280380+00:00,1118185043541.84
2023-05-12T04:12:19.281089+00:00,1118185589602.08
2023-05-12T04:12:20.280118+00:00,1118186064146.52
2023-05-12T04:12:21.279593+00:00,1118186573628.24
2023-05-12T04:12:22.280399+00:00,1118187144164.52
2023-05-12T04:12:23.280136+00:00,1118187690570.72
2023-05-12T04:12:24.279237+00:00,1118188236952.44
2023-05-12T04:12:25.280995+00:00,1118188782416.52
2023-05-12T04:12:26.280584+00:00,1118189191103.6401
2023-05-12T04:12:27.280984+00:00,1118189802587.04
2023-05-12T04:12:28.280997+00:00,1118190344299.2
2023-05-12T04:12:29.280088+00:00,1118190890763.72
2023-05-12T04:12:30.280753+00:00,1118191437095.4
2023-05-12T04:12:31.280088+00:00,1118191960020.96
2023-05-12T04:12:32.280334+00:00,1118192378616.36
2023-05-12T04:12:33.280095+00:00,1118192977584.72
2023-05-12T04:12:34.280796+00:00,1118193524354.52
2023-05-12T04:12:35.280556+00:00,1118194070715.3599
2023-05-12T04:12:36.280681+00:00,1118194595488.7998
2023-05-12T04:12:37.280721+00:00,1118195066208.96
2023-05-12T04:12:38.280785+00:00,1118195588390.76
2023-05-12T04:12:39.280895+00:00,1118196153201.2402
2023-05-12T04:12:40.280392+00:00,1118196699512.76
2023-05-12T04:12:41.280717+00:00,1118197245729.96
2023-05-12T04:12:42.280745+00:00,1118197790514.3599
2023-05-12T04:12:43.280488+00:00,1118198196738.36
2023-05-12T04:12:44.280378+00:00,1118198804268.6
2023-05-12T04:12:45.280211+00:00,1118199345336.3599
2023-05-12T04:12:46.280715+00:00,1118199891600.0
2023-05-12T04:12:47.281020+00:00,1118200437766.7998
2023-05-12T04:12:48.280671+00:00,1118200967222.04
2023-05-12T04:12:49.280459+00:00,1118201449392.7202
2023-05-12T04:12:50.280364+00:00,1118202020192.8801
2023-05-12T04:12:51.280016+00:00,1118202566560.92
2023-05-12T04:12:52.281031+00:00,1118203112940.4802
2023-05-12T04:12:53.280200+00:00,1118203658515.44
2023-05-12T04:12:54.280308+00:00,1118204082749.1602
2023-05-12T04:12:55.280402+00:00,1118204650780.56
2023-05-12T04:12:56.280224+00:00,1118205203136.1199
2023-05-12T04:12:57.281032+00:00,1118205749468.52
2023-05-12T04:12:58.281051+00:00,1118206295715.9602
2023-05-12T04:12:59.280909+00:00,1118206839510.72
2023-05-12T04:13:00.280220+00:00,1118207277061.2002
2023-05-12T04:13:01.279633+00:00,1118207871829.8
2023-05-12T04:13:02.280259+00:00,1118208418369.56
2023-05-12T04:13:03.280882+00:00,1118208964627.0798
2023-05-12T04:13:04.280687+00:00,1118209510643.76
2023-05-12T04:13:05.280131+00:00,1118209972432.32
2023-05-12T04:13:06.280772+00:00,1118210499235.44
2023-05-12T04:13:07.280551+00:00,1118211063847.2
2023-05-12T04:13:08.280438+00:00,1118211610207.3198
2023-05-12T04:13:09.281056+00:00,1118212156487.16
2023-05-12T04:13:10.280365+00:00,1118212701615.72
2023-05-12T04:13:11.280345+00:00,1118213144580.24
2023-05-12T04:13:12.280753+00:00,1118213742437.6401
2023-05-12T04:13:13.280395+00:00,1118214288972.0
2023-05-12T04:13:14.280462+00:00,1118214835115.04
2023-05-12T04:13:15.280387+00:00,1118215381174.56
2023-05-12T04:13:16.281027+00:00,1118215855094.0398
2023-05-12T04:13:17.279331+00:00,1118216281920.48
2023-05-12T04:13:18.280615+00:00,1118216887768.44
2023-05-12T04:13:19.280198+00:00,1118217434458.32
2023-05-12T04:13:20.280471+00:00,1118217980791.08
2023-05-12T04:13:21.279938+00:00,1118218526749.08
2023-05-12T04:13:22.280775+00:00,1118218979899.8
2023-05-12T04:13:23.280138+00:00,1118219554030.32
2023-05-12T04:13:24.280615+00:00,1118220098127.48
2023-05-12T04:13:25.280477+00:00,1118220644391.84
2023-05-12T04:13:26.280225+00:00,1118221190542.08
2023-05-12T04:13:27.280106+00:00,1118221733601.0
2023-05-12T04:13:28.280156+00:00,1118222113822.56
2023-05-12T04:13:29.280366+00:00,1118222737048.8
2023-05-12T04:13:30.280048+00:00,1118223280885.32
2023-05-12T04:13:31.280301+00:00,1118223827259.12
2023-05-12T04:13:32.281012+00:00,1118224373473.44
2023-05-12T04:13:33.279895+00:00,1118224874722.32
2023-05-12T04:13:34.281062+00:00,1118225404314.72
2023-05-12T04:13:35.280200+00:00,1118225957922.36
2023-05-12T04:13:36.280298+00:00,1118226504380.7598
2023-05-12T04:13:37.280656+00:00,1118227050844.2
2023-05-12T04:13:38.280988+00:00,1118227595906.88
2023-05-12T04:13:39.280777+00:00,1118227990044.6
2023-05-12T04:13:40.280948+00:00,1118228596929.3599
2023-05-12T04:13:41.280334+00:00,1118229138558.72
2023-05-12T04:13:42.280666+00:00,1118229684817.32
2023-05-12T04:13:43.280524+00:00,1118230230958.56
2023-05-12T04:13:44.280413+00:00,1118230761165.48
2023-05-12T04:13:45.281155+00:00,1118231157976.92
2023-05-12T04:13:46.280809+00:00,1118231771445.36
2023-05-12T04:13:47.280675+00:00,1118232317994.12
2023-05-12T04:13:48.280908+00:00,1118232864379.0798
2023-05-12T04:13:49.279361+00:00,1118233410531.12
2023-05-12T04:13:50.281165+00:00,1118233886753.16
2023-05-12T04:13:51.280224+00:00,1118234417718.5999
2023-05-12T04:13:52.280233+00:00,1118234977129.08
2023-05-12T04:13:53.280317+00:00,1118235523380.48
2023-05-12T04:13:54.280465+00:00,1118236069590.1199
2023-05-12T04:13:55.280365+00:00,1118236614288.12
2023-05-12T04:13:56.280093+00:00,1118237038271.28
2023-05-12T04:13:57.280510+00:00,1118237645634.84
2023-05-12T04:13:58.280462+00:00,1118238192145.0798
2023-05-12T04:13:59.280653+00:00,1118238738249.6
2023-05-12T04:14:00.280585+00:00,1118239284165.48
2023-05-12T04:14:01.279984+00:00,1118239762566.5999
2023-05-12T04:14:02.280615+00:00,1118240231226.84
2023-05-12T04:14:03.280346+00:00,1118240828666.6401
2023-05-12T04:14:04.280764+00:00,1118241364789.44
2023-05-12T04:14:05.280152+00:00,1118241911156.76
2023-05-12T04:14:06.280772+00:00,1118242456668.0
2023-05-12T04:14:07.280276+00:00,1118242893763.0798
2023-05-12T04:14:08.280509+00:00,1118243305623.2397
2023-05-12T04:14:09.280559+00:00,1118243918851.92
2023-05-12T04:14:10.280789+00:00,1118244463722.0
2023-05-12T04:14:11.280552+00:00,1118245009920.12
2023-05-12T04:14:12.280282+00:00,1118245565052.72
2023-05-12T04:14:13.281014+00:00,1118246055579.72
2023-05-12T04:14:14.281175+00:00,1118246634964.08
2023-05-12T04:14:15.280564+00:00,1118247181369.92
2023-05-12T04:14:16.280291+00:00,1118247727762.08
2023-05-12T04:14:17.280590+00:00,1118248273893.96
2023-05-12T04:14:18.280175+00:00,1118248764816.24
2023-05-12T04:14:19.280442+00:00,1118249317281.96
2023-05-12T04:14:20.280170+00:00,1118249862752.52
2023-05-12T04:14:21.279915+00:00,1118250409227.84
2023-05-12T04:14:22.280402+00:00,1118250955596.96
2023-05-12T04:14:23.280961+00:00,1118251500206.04
2023-05-12T04:14:24.279573+00:00,1118251928821.3198
2023-05-12T04:14:25.280898+00:00,1118252529913.68
2023-05-12T04:14:26.280391+00:00,1118253076524.0
2023-05-12T04:14:27.280554+00:00,1118253622783.32
2023-05-12T04:14:28.280999+00:00,1118254168745.28
2023-05-12T04:14:29.280783+00:00,1118254640957.28
2023-05-12T04:14:30.280345+00:00,1118255159213.6401
2023-05-12T04:14:31.280695+00:00,1118255725651.6802
2023-05-12T04:14:32.280742+00:00,1118256271878.24
2023-05-12T04:14:33.280812+00:00,1118256818057.28
2023-05-12T04:14:34.280941+00:00,1118257363043.64
2023-05-12T04:14:35.280795+00:00,1118257792250.4
2023-05-12T04:14:36.281011+00:00,1118258398725.48
2023-05-12T04:14:37.279887+00:00,1118258945145.72
2023-05-12T04:14:38.286506+00:00,1118259491275.4402
2023-05-12T04:14:39.280556+00:00,1118260005672.24
2023-05-12T04:14:40.280989+00:00,1118260502319.6
2023-05-12T04:14:41.280548+00:00,1118260884899.88
2023-05-12T04:14:42.281691+00:00,1118261487774.96
2023-05-12T04:14:43.281276+00:00,1118262025812.24
2023-05-12T04:14:44.281102+00:00,1118262550684.68
2023-05-12T04:14:45.281143+00:00,1118263086389.16
2023-05-12T04:14:46.280966+00:00,1118263597225.2
2023-05-12T04:14:47.280354+00:00,1118264144384.88
2023-05-12T04:14:48.280793+00:00,1118264675774.4
2023-05-12T04:14:49.280616+00:00,1118265221978.64
2023-05-12T04:14:50.280902+00:00,1118265768123.48
2023-05-12T04:14:51.280092+00:00,1118266312300.56
2023-05-12T04:14:52.280308+00:00,1118266690429.44
2023-05-12T04:14:53.279577+00:00,1118267308096.2002
2023-05-12T04:14:54.280786+00:00,1118267853724.0798
2023-05-12T04:14:55.280212+00:00,1118268399960.72
2023-05-12T04:14:56.281095+00:00,1118268946041.8398
2023-05-12T04:14:57.280904+00:00,1118269439965.8
2023-05-12T04:14:58.280950+00:00,1118269910844.3599
2023-05-12T04:14:59.280260+00:00,1118270496135.5999
2023-05-12T04:15:00.281102+00:00,1118271042397.08
2023-05-12T04:15:01.280333+00:00,1118271588590.88
2023-05-12T04:15:02.280423+00:00,1118272123708.2
2023-05-12T04:15:03.280749+00:00,1118272563884.88
2023-05-12T04:15:04.280420+00:00,1118273169724.92
2023-05-12T04:15:05.280451+00:00,1118273716210.32
2023-05-12T04:15:06.280277+00:00,1118274262419.6
2023-05-12T04:15:07.280501+00:00,1118274808376.52
2023-05-12T04:15:08.280814+00:00,1118275308685.44
2023-05-12T04:15:09.279673+00:00,1118275770790.4402
2023-05-12T04:15:10.280730+00:00,1118276358847.2
2023-05-12T04:15:11.280604+00:00,1118276904975.84
2023-05-12T04:15:12.280769+00:00,1118277451082.8801
2023-05-12T04:15:13.280765+00:00,1118277996597.36
2023-05-12T04:15:14.280094+00:00,1118278428828.48
2023-05-12T04:15:15.280051+00:00,1118279012380.1997
2023-05-12T04:15:16.280959+00:00,1118279556146.16
2023-05-12T04:15:17.280523+00:00,1118280102318.7197
2023-05-12T04:15:18.280749+00:00,1118280648429.0
2023-05-12T04:15:19.280885+00:00,1118281188296.8801
2023-05-12T04:15:20.280117+00:00,1118281611380.76
2023-05-12T04:15:21.280127+00:00,1118282211356.76
2023-05-12T04:15:22.280699+00:00,1118282757725.52
2023-05-12T04:15:23.280188+00:00,1118283303733.56
2023-05-12T04:15:24.280639+00:00,1118283849560.52
2023-05-12T04:15:25.279315+00:00,1118284296425.64
2023-05-12T04:15:26.280271+00:00,1118284854522.1199
2023-05-12T04:15:27.280980+00:00,1118285416189.0798
2023-05-12T04:15:28.280230+00:00,1118285952104.16
2023-05-12T04:15:29.280245+00:00,1118286497992.32
2023-05-12T04:15:30.280126+00:00,1118287042557.8398
2023-05-12T04:15:31.280862+00:00,1118287419543.72
2023-05-12T04:15:32.280940+00:00,1118288026418.76
2023-05-12T04:15:33.280815+00:00,1118288568969.72
2023-05-12T04:15:34.280948+00:00,1118289124834.2
2023-05-12T04:15:35.280978+00:00,1118289660408.72
2023-05-12T04:15:36.280407+00:00,1118290190159.8801
2023-05-12T04:15:37.280270+00:00,1118290682780.64
2023-05-12T04:15:38.280757+00:00,1118291256927.0
2023-05-12T04:15:39.280248+00:00,1118291792517.0
2023-05-12T04:15:40.280269+00:00,1118292348317.4
2023-05-12T04:15:41.279679+00:00,1118292882903.7202
2023-05-12T04:15:42.280246+00:00,1118293303770.36
2023-05-12T04:15:43.281003+00:00,1118293906920.84
2023-05-12T04:15:44.280289+00:00,1118294447283.0
2023-05-12T04:15:45.280039+00:00,1118294992998.36
2023-05-12T04:15:46.280219+00:00,1118295538675.2002
2023-05-12T04:15:47.280457+00:00,1118296068334.56
2023-05-12T04:15:48.280067+00:00,1118296561631.4
2023-05-12T04:15:49.280119+00:00,1118297125443.24
2023-05-12T04:15:50.280962+00:00,1118297671428.6
2023-05-12T04:15:51.279974+00:00,1118298217275.3599
2023-05-12T04:15:52.280476+00:00,1118298762177.48
2023-05-12T04:15:53.280670+00:00,1118299175700.84
2023-05-12T04:15:54.280101+00:00,1118299768014.24
2023-05-12T04:15:55.280504+00:00,1118300311020.96
2023-05-12T04:15:56.280586+00:00,1118300856932.88
2023-05-12T04:15:57.279795+00:00,1118301402726.0
2023-05-12T04:15:58.280434+00:00,1118301938754.12
2023-05-12T04:15:59.280749+00:00,1118302357496.04
2023-05-12T04:16:00.280540+00:00,1118302959216.24
2023-05-12T04:16:01.280619+00:00,1118303505437.0398
2023-05-12T04:16:02.280851+00:00,1118304051257.52
2023-05-12T04:16:03.280255+00:00,1118304596799.7202
2023-05-12T04:16:04.280425+00:00,1118305057547.16
2023-05-12T04:16:05.280869+00:00,1118305600347.96
2023-05-12T04:16:06.281034+00:00,1118306156419.44
2023-05-12T04:16:07.280120+00:00,1118306702221.56
2023-05-12T04:16:08.280091+00:00,1118307248057.16
2023-05-12T04:16:09.280641+00:00,1118307792590.28
2023-05-12T04:16:10.280372+00:00,1118308175449.5598
2023-05-12T04:16:11.280448+00:00,1118308782386.88
2023-05-12T04:16:12.280918+00:00,1118309324491.08
2023-05-12T04:16:13.279952+00:00,1118309870471.76
2023-05-12T04:16:14.280297+00:00,1118310416305.2002
2023-05-12T04:16:15.280523+00:00,1118310948806.76
2023-05-12T04:16:16.280768+00:00,1118311444627.92
2023-05-12T04:16:17.280873+00:00,1118312006588.28
2023-05-12T04:16:18.280183+00:00,1118312552520.3599
2023-05-12T04:16:19.280862+00:00,1118313098320.68
2023-05-12T04:16:20.280071+00:00,1118313643062.96
2023-05-12T04:16:21.279848+00:00,1118314056506.76
2023-05-12T04:16:22.280733+00:00,1118314665818.6401
2023-05-12T04:16:23.279828+00:00,1118315207405.88
2023-05-12T04:16:24.280812+00:00,1118315753323.2002
2023-05-12T04:16:25.280465+00:00,1118316299133.2397
2023-05-12T04:16:26.280905+00:00,1118316817892.16
2023-05-12T04:16:27.280723+00:00,1118317252542.48
2023-05-12T04:16:28.280974+00:00,1118317849614.0
2023-05-12T04:16:29.279913+00:00,1118318395876.2
2023-05-12T04:16:30.280986+00:00,1118318941949.76
2023-05-12T04:16:31.280784+00:00,1118319487642.44
2023-05-12T04:16:32.280797+00:00,1118319936068.8801
2023-05-12T04:16:33.280669+00:00,1118320497315.72
2023-05-12T04:16:34.280484+00:00,1118321047625.4
2023-05-12T04:16:35.280517+00:00,1118321593746.1199
2023-05-12T04:16:36.280875+00:00,1118322139787.28
2023-05-12T04:16:37.280501+00:00,1118322683727.12
2023-05-12T04:16:38.280851+00:00,1118323122984.72
2023-05-12T04:16:39.280686+00:00,1118323716420.96
2023-05-12T04:16:40.280457+00:00,1118324262660.84
2023-05-12T04:16:41.280930+00:00,1118324808768.24
2023-05-12T04:16:42.280347+00:00,1118325354436.7998
2023-05-12T04:16:43.280080+00:00,1118325811110.12
2023-05-12T04:16:44.280674+00:00,1118326352721.8398
2023-05-12T04:16:45.279502+00:00,1118326910713.56
2023-05-12T04:16:46.280529+00:00,1118327456667.2397
2023-05-12T04:16:47.280482+00:00,1118328002588.1602
2023-05-12T04:16:48.280064+00:00,1118328547214.52
2023-05-12T04:16:49.280181+00:00,1118328931065.5999
2023-05-12T04:16:50.280670+00:00,1118329549851.24
2023-05-12T04:16:51.279712+00:00,1118330090429.04
2023-05-12T04:16:52.280662+00:00,1118330636234.76
2023-05-12T04:16:53.280868+00:00,1118331181870.56
2023-05-12T04:16:54.280506+00:00,1118331696162.24
2023-05-12T04:16:55.280581+00:00,1118332187166.9602
2023-05-12T04:16:56.280456+00:00,1118332756407.6
2023-05-12T04:16:57.280697+00:00,1118333302351.92
2023-05-12T04:16:58.281562+00:00,1118333848280.4001
2023-05-12T04:16:59.280950+00:00,1118334393040.68
2023-05-12T04:17:00.281069+00:00,1118334809725.2
2023-05-12T04:17:01.279798+00:00,1118335405112.6401
2023-05-12T04:17:02.280270+00:00,1118335946937.12
2023-05-12T04:17:03.281012+00:00,1118336492930.04
2023-05-12T04:17:04.280872+00:00,1118337038938.08
2023-05-12T04:17:05.280691+00:00,1118337572744.28
2023-05-12T04:17:06.280171+00:00,1118338070469.48
2023-05-12T04:17:07.280194+00:00,1118338631477.64
2023-05-12T04:17:08.280279+00:00,1118339177569.56
2023-05-12T04:17:09.280218+00:00,1118339723621.88
2023-05-12T04:17:10.280767+00:00,1118340268510.6802
2023-05-12T04:17:11.280162+00:00,1118340680511.6
2023-05-12T04:17:12.280348+00:00,1118341281288.2397
2023-05-12T04:17:13.280099+00:00,1118341822338.7202
2023-05-12T04:17:14.280998+00:00,1118342368313.64
2023-05-12T04:17:15.279902+00:00,1118342914201.08
2023-05-12T04:17:16.280319+00:00,1118343443415.12
2023-05-12T04:17:17.279589+00:00,1118343869834.76
2023-05-12T04:17:18.280411+00:00,1118344469022.36
2023-05-12T04:17:19.280827+00:00,1118345015364.84
2023-05-12T04:17:20.281016+00:00,1118345561423.64
2023-05-12T04:17:21.279884+00:00,1118346107113.08
2023-05-12T04:17:22.280953+00:00,1118346561236.52
2023-05-12T04:17:23.280762+00:00,1118347145399.52
2023-05-12T04:17:24.280807+00:00,1118347686570.96
2023-05-12T04:17:25.281194+00:00,1118348232749.2798
2023-05-12T04:17:26.280480+00:00,1118348778820.3198
2023-05-12T04:17:27.280199+00:00,1118349315065.52
2023-05-12T04:17:28.280402+00:00,1118349732238.92
2023-05-12T04:17:29.280137+00:00,1118350335278.88
2023-05-12T04:17:30.281056+00:00,1118350881762.48
2023-05-12T04:17:31.280401+00:00,1118351427758.64
2023-05-12T04:17:32.280911+00:00,1118351973528.72
2023-05-12T04:17:33.280007+00:00,1118352434492.8801
2023-05-12T04:17:34.280322+00:00,1118352955634.6401
2023-05-12T04:17:35.280193+00:00,1118353522671.72
2023-05-12T04:17:36.280309+00:00,1118354068771.2
2023-05-12T04:17:37.280333+00:00,1118354614917.8398
2023-05-12T04:17:38.280322+00:00,1118355159445.92
2023-05-12T04:17:39.281003+00:00,1118355553607.76
2023-05-12T04:17:40.280851+00:00,1118355953374.08
2023-05-12T04:17:41.280507+00:00,1118356586763.1199
2023-05-12T04:17:42.280122+00:00,1118357129060.28
2023-05-12T04:17:43.280828+00:00,1118357674905.6
2023-05-12T04:17:44.280395+00:00,1118358220735.44
2023-05-12T04:17:45.280041+00:00,1118358767154.5999
2023-05-12T04:17:46.280417+00:00,1118359313348.4001
2023-05-12T04:17:47.280414+00:00,1118359859377.68
2023-05-12T04:17:48.280143+00:00,1118360405310.84
2023-05-12T04:17:49.279501+00:00,1118360950029.72
